datetime,power_consumption
2023-03-01 00:47:00,5.2441811793756035
2023-03-01 00:48:00,-1.2913016986316013
2023-03-01 00:49:00,9.90504571835413
2023-03-01 00:50:00,4.821904312530069
2023-03-01 00:51:00,-2.5720940473350655
2023-03-01 00:52:00,4.294690369861122
2023-03-01 00:53:00,7.9270767074622785
2023-03-01 00:54:00,-2.2509734726718857
2023-03-01 00:55:00,-2.220059884980594
2023-03-01 00:56:00,-0.023097111879894605
2023-03-01 00:57:00,9.616585161907901
2023-03-01 00:58:00,-0.6380437294674142
2023-03-01 00:59:00,3.5633235342309177
2023-03-01 01:00:00,-0.5305832396554946
2023-03-01 01:01:00,9.293001617311528
2023-03-01 01:02:00,3.3642252803303414
2023-03-01 01:03:00,6.189826508690153
2023-03-01 01:04:00,-2.656023031048695
2023-03-01 01:05:00,3.3988539819338133
2023-03-01 01:06:00,0.1965560208933077
2023-03-01 01:07:00,1.6514232607402102
2023-03-01 01:08:00,-4.779487199862005
2023-03-01 01:09:00,-4.072202247752924
2023-03-01 01:10:00,-2.7935986549908414
2023-03-01 01:11:00,-4.538671116181256
2023-03-01 01:12:00,3.290855074152562
2023-03-01 01:13:00,-0.14469313442402587
2023-03-01 01:14:00,5.723441998230443
2023-03-01 01:15:00,4.934363482327829
2023-03-01 01:16:00,6.7703856800068465
2023-03-01 01:17:00,-3.323730545885837
2023-03-01 01:18:00,5.138103277830279
2023-03-01 01:19:00,-3.5095773714662633
2023-03-01 01:20:00,-4.942139493419981
2023-03-01 01:21:00,6.439789153951262
2023-03-01 01:22:00,1.046102145503113
2023-03-01 01:23:00,6.153967910436089
2023-03-01 01:24:00,5.620995457480976
2023-03-01 01:25:00,-0.8407228303898853
2023-03-01 01:26:00,-3.4024869067140906
2023-03-01 01:27:00,7.124940830638883
2023-03-01 01:28:00,-2.3198270512443555
2023-03-01 01:29:00,-1.340585385269991
2023-03-01 01:30:00,5.594632649756331
2023-03-01 01:31:00,9.315717253506195
2023-03-01 01:32:00,-2.397551638259655
2023-03-01 01:33:00,2.6139730605617224
2023-03-01 01:34:00,-1.302086671298797
2023-03-01 01:35:00,5.678883399502846
2023-03-01 01:36:00,-2.7993806529360894
2023-03-01 01:37:00,4.906615066923168
2023-03-01 01:38:00,1.4155023737936059
2023-03-01 01:39:00,6.8003376528437425
2023-03-01 01:40:00,6.454453245310837
2023-03-01 01:41:00,-3.802937892324511
2023-03-01 01:42:00,-0.35361020850743685
2023-03-01 01:43:00,8.078055658398705
2023-03-01 01:44:00,-0.5232363210535578
2023-03-01 01:45:00,-2.2719022641546522
2023-03-01 01:46:00,-4.7627571046942325
2023-03-01 01:47:00,4.593121863175247
2023-03-01 01:48:00,3.0009839992250065
2023-03-01 01:49:00,-1.5378149372210737
2023-03-01 01:50:00,-3.2838720198149747
2023-03-01 01:51:00,7.060726070050082
2023-03-01 01:52:00,6.790451412188828
2023-03-01 01:53:00,0.9188984203391701
2023-03-01 01:54:00,-4.670727437871378
2023-03-01 01:55:00,-0.1328205731451888
2023-03-01 01:56:00,1.3751960990501937
2023-03-01 01:57:00,-3.405546654664404
2023-03-01 01:58:00,2.7244866670801073
2023-03-01 01:59:00,6.074954321783689
2023-03-01 02:00:00,5.797710141563531
2023-03-01 02:01:00,6.883097386894654
2023-03-01 02:02:00,3.9988031695444324
2023-03-01 02:03:00,-1.3400423983034915
2023-03-01 02:04:00,5.46552739400115
2023-03-01 02:05:00,2.5419750337925127
2023-03-01 02:06:00,8.934201608031081
2023-03-01 02:07:00,5.1532332213650225
2023-03-01 02:08:00,0.4641496822040292
2023-03-01 02:09:00,-3.376980554786581
2023-03-01 02:10:00,4.47159480329989
2023-03-01 02:11:00,0.7638511230592524
2023-03-01 02:12:00,1.0477351917529765
2023-03-01 02:13:00,-1.283928520776263
2023-03-01 02:14:00,4.4442303543980515
2023-03-01 02:15:00,0.2608465038598453
2023-03-01 02:16:00,9.256892137724464
2023-03-01 02:17:00,-0.666269874334529
2023-03-01 02:18:00,9.583712477134483
2023-03-01 02:19:00,9.845491037790627
2023-03-01 02:20:00,8.188263635992566
2023-03-01 02:21:00,-0.3512098114423887
2023-03-01 02:22:00,5.56634045522606
2023-03-01 02:23:00,7.369168961266343
2023-03-01 02:24:00,7.84374169911062
2023-03-01 02:25:00,8.625815641857692
2023-03-01 02:26:00,-2.500187109294985
2023-03-01 02:27:00,0.7900376125450839
2023-03-01 02:28:00,9.522518721907401
2023-03-01 02:29:00,4.769538223185595
2023-03-01 02:30:00,8.63620724648681
2023-03-01 02:31:00,8.558919503959675
2023-03-01 02:32:00,9.726835490822953
2023-03-01 02:33:00,-0.7852546188419698
2023-03-01 02:34:00,-4.171511895607159
2023-03-01 02:35:00,2.3794253451219323
2023-03-01 02:36:00,-0.5527864524134616
2023-03-01 02:37:00,0.5919036353448783
2023-03-01 02:38:00,9.916734170929807
2023-03-01 02:39:00,-1.1577765533025386
2023-03-01 02:40:00,-1.421785685584735
2023-03-01 02:41:00,2.9315067284553153
2023-03-01 02:42:00,-2.8064014327890137
2023-03-01 02:43:00,7.7799013653753875
2023-03-01 02:44:00,-2.4393540291723967
2023-03-01 02:45:00,-4.901774374491245
2023-03-01 02:46:00,-1.9387572080537079
2023-03-01 02:47:00,2.3298137456710304
2023-03-01 02:48:00,-4.490599357000884
2023-03-01 02:49:00,9.242956864703583
2023-03-01 02:50:00,8.844296681044176
2023-03-01 02:51:00,-2.151330289388673
2023-03-01 02:52:00,1.978044724998128
2023-03-01 02:53:00,1.2950008167165326
2023-03-01 02:54:00,0.4042798714230278
2023-03-01 02:55:00,3.051067948294783
2023-03-01 02:56:00,4.680565706701039
2023-03-01 02:57:00,-1.8182164543407353
2023-03-01 02:58:00,2.6868770340941035
2023-03-01 02:59:00,9.98284405307937
2023-03-01 03:00:00,8.188323822823335
2023-03-01 03:01:00,4.693880268305545
2023-03-01 03:02:00,3.040387563603728
2023-03-01 03:03:00,9.620106498040812
2023-03-01 03:04:00,9.612548884949677
2023-03-01 03:05:00,4.830261231850383
2023-03-01 03:06:00,-0.7446820691943596
2023-03-01 03:07:00,9.747931260246782
2023-03-01 03:08:00,2.1074676551115337
2023-03-01 03:09:00,0.422145365284595
2023-03-01 03:10:00,8.720443284277557
2023-03-01 03:11:00,4.445311338922899
2023-03-01 03:12:00,0.3707784379019481
2023-03-01 03:13:00,-0.7345461992742184
2023-03-01 03:14:00,1.108444785435756
2023-03-01 03:15:00,8.153704310612241
2023-03-01 03:16:00,8.53736265719752
2023-03-01 03:17:00,6.955348859766955
2023-03-01 03:18:00,2.9656278057616454
2023-03-01 03:19:00,3.424761112710968
2023-03-01 03:20:00,-4.5496853195851905
2023-03-01 03:21:00,0.2736852760294308
2023-03-01 03:22:00,-2.254877199091812
2023-03-01 03:23:00,-2.1789468411674733
2023-03-01 03:24:00,-0.5402216104903799
2023-03-01 03:25:00,2.7270615287712117
2023-03-01 03:26:00,7.2995500738541494
2023-03-01 03:27:00,-0.981184057450565
2023-03-01 03:28:00,-1.5249168768200305
2023-03-01 03:29:00,2.8806363773406787
2023-03-01 03:30:00,1.2458827694714438
2023-03-01 03:31:00,-2.9011832296343467
2023-03-01 03:32:00,-3.367094056899484
2023-03-01 03:33:00,7.348696814601253
2023-03-01 03:34:00,-2.7589576128714817
2023-03-01 03:35:00,6.889031926371805
2023-03-01 03:36:00,9.275274196131813
2023-03-01 03:37:00,4.5803236695893865
2023-03-01 03:38:00,-1.3053727435553952
2023-03-01 03:39:00,9.315824766234135
2023-03-01 03:40:00,4.022121488749878
2023-03-01 03:41:00,9.477458687988705
2023-03-01 03:42:00,6.508812938749029
2023-03-01 03:43:00,4.636496495621694
2023-03-01 03:44:00,4.464043630640623
2023-03-01 03:45:00,8.416207649044054
2023-03-01 03:46:00,8.248250453483088
2023-03-01 03:47:00,-3.800325556382388
2023-03-01 03:48:00,7.028844043850519
2023-03-01 03:49:00,-4.840319725099459
2023-03-01 03:50:00,2.373312049601556
2023-03-01 03:51:00,-0.009048536541814478
2023-03-01 03:52:00,7.436704273636499
2023-03-01 03:53:00,-4.941259473879111
2023-03-01 03:54:00,0.9171156412625869
2023-03-01 03:55:00,8.853376142258412
2023-03-01 03:56:00,-0.2597078101185062
2023-03-01 03:57:00,-3.436540390371353
2023-03-01 03:58:00,7.112116773212355
2023-03-01 03:59:00,-2.5850798898623184
2023-03-01 04:00:00,-1.112515698180629
2023-03-01 04:01:00,0.4310289102510563
2023-03-01 04:02:00,4.380777231158525
2023-03-01 04:03:00,-3.000251996577459
2023-03-01 04:04:00,1.013364660030919
2023-03-01 04:05:00,9.685634892123435
2023-03-01 04:06:00,4.49894264045083
2023-03-01 04:07:00,9.981431346101575
2023-03-01 04:08:00,7.748564887872032
2023-03-01 04:09:00,7.269038147862604
2023-03-01 04:10:00,-0.8109953160340284
2023-03-01 04:11:00,1.6055545674495857
2023-03-01 04:12:00,9.159297701347027
2023-03-01 04:13:00,-3.355904273548131
2023-03-01 04:14:00,-4.845168259253286
2023-03-01 04:15:00,2.796195448997657
2023-03-01 04:16:00,8.756036285477133
2023-03-01 04:17:00,-2.6654609857818046
2023-03-01 04:18:00,-4.339730800648954
2023-03-01 04:19:00,6.796214200818895
2023-03-01 04:20:00,6.008708223322804
2023-03-01 04:21:00,-2.064861441204338
2023-03-01 04:22:00,-4.9129093191902555
2023-03-01 04:23:00,-3.2869244690682415
2023-03-01 04:24:00,5.305231079960636
2023-03-01 04:25:00,9.084908415633201
2023-03-01 04:26:00,5.372499101078759
2023-03-01 04:27:00,1.847784750997926
2023-03-01 04:28:00,-4.734251612628347
2023-03-01 04:29:00,-1.2822678584447509
2023-03-01 04:30:00,9.77053948714912
2023-03-01 04:31:00,4.818100546601562
2023-03-01 04:32:00,4.669074793764793
2023-03-01 04:33:00,6.640473300641517
2023-03-01 04:34:00,0.07461551970017588
2023-03-01 04:35:00,3.6633312203024175
2023-03-01 04:36:00,3.774010888989677
2023-03-01 04:37:00,0.8271130251271881
2023-03-01 04:38:00,9.952193380436542
2023-03-01 04:39:00,3.1733374001985215
2023-03-01 04:40:00,4.475212407327975
2023-03-01 04:41:00,2.9733219611755315
2023-03-01 04:42:00,-4.997069824059055
2023-03-01 04:43:00,6.871243279970864
2023-03-01 04:44:00,2.6411366689112654
2023-03-01 04:45:00,5.125149075315894
2023-03-01 04:46:00,-3.769173152923062
2023-03-01 04:47:00,7.926740898466594
2023-03-01 04:48:00,2.620033061935489
2023-03-01 04:49:00,1.6495659884837206
2023-03-01 04:50:00,9.703073097715048
2023-03-01 04:51:00,-3.7206481962107256
2023-03-01 04:52:00,7.805430659301679
2023-03-01 04:53:00,5.057916388426001
2023-03-01 04:54:00,9.159816354078638
2023-03-01 04:55:00,-3.0717777125672834
2023-03-01 04:56:00,-3.292238272286773
2023-03-01 04:57:00,5.819195662224564
2023-03-01 04:58:00,-1.6968607348113514
2023-03-01 04:59:00,-2.250029816940323
2023-03-01 05:00:00,3.6922215844945683
2023-03-01 05:01:00,8.468748094258109
2023-03-01 05:02:00,-3.5974827998070764
2023-03-01 05:03:00,0.006478641398000917
2023-03-01 05:04:00,3.9925055981684547
2023-03-01 05:05:00,9.768207142915578
2023-03-01 05:06:00,-0.5041986375421557
2023-03-01 05:07:00,0.8300244102585737
2023-03-01 05:08:00,3.371273610878214
2023-03-01 05:09:00,-0.8318230923579124
2023-03-01 05:10:00,0.803271756857832
2023-03-01 05:11:00,4.827320296711802
2023-03-01 05:12:00,-1.837149517827596
2023-03-01 05:13:00,-4.503584992916895
2023-03-01 05:14:00,-1.9999161411950288
2023-03-01 05:15:00,-0.39165042320365107
2023-03-01 05:16:00,3.0662980984550856
2023-03-01 05:17:00,-0.3631377005925529
2023-03-01 05:18:00,5.220186128961856
2023-03-01 05:19:00,8.712103981239725
2023-03-01 05:20:00,9.908404984364285
2023-03-01 05:21:00,3.7959232948888566
2023-03-01 05:22:00,2.408377344504423
2023-03-01 05:23:00,4.145322660386194
2023-03-01 05:24:00,-3.014800786658644
2023-03-01 05:25:00,5.716758871971448
2023-03-01 05:26:00,2.057483955707198
2023-03-01 05:27:00,6.154819259807777
2023-03-01 05:28:00,2.13849101650095
2023-03-01 05:29:00,6.209257607629949
2023-03-01 05:30:00,-4.3296150515211025
2023-03-01 05:31:00,5.70127567144991
2023-03-01 05:32:00,6.184415834733908
2023-03-01 05:33:00,-1.1179507288218389
2023-03-01 05:34:00,5.29237295651399
2023-03-01 05:35:00,5.221252002186487
2023-03-01 05:36:00,0.8449340240512715
2023-03-01 05:37:00,3.7400782534355255
2023-03-01 05:38:00,3.6401131514205414
2023-03-01 05:39:00,-4.644784150224261
2023-03-01 05:40:00,5.2110980340682485
2023-03-01 05:41:00,0.912063520331726
2023-03-01 05:42:00,-2.1968065471580966
2023-03-01 05:43:00,-2.88512390596483
2023-03-01 05:44:00,7.935067047562178
2023-03-01 05:45:00,1.9495615821571324
2023-03-01 05:46:00,2.7690600602330004
2023-03-01 05:47:00,9.187519250627656
2023-03-01 05:48:00,0.529675637496644
2023-03-01 05:49:00,7.186642354588205
2023-03-01 05:50:00,4.763917582082572
2023-03-01 05:51:00,7.588564440307145
2023-03-01 05:52:00,5.153449105750491
2023-03-01 05:53:00,-0.8196241486036779
2023-03-01 05:54:00,-0.6967836711984408
2023-03-01 05:55:00,1.0962415270083419
2023-03-01 05:56:00,7.133484078833696
2023-03-01 05:57:00,0.5877905881218908
2023-03-01 05:58:00,9.545752852106219
2023-03-01 05:59:00,0.01749655630413649
2023-03-01 06:00:00,0.15305077105768028
2023-03-01 06:01:00,-0.09378085548575221
2023-03-01 06:02:00,4.2855756041791295
2023-03-01 06:03:00,-0.18964842060024356
2023-03-01 06:04:00,-2.5185152182414154
2023-03-01 06:05:00,5.283899863395611
2023-03-01 06:06:00,6.248496412035966
2023-03-01 06:07:00,8.518233714391524
2023-03-01 06:08:00,-2.415045842359775
2023-03-01 06:09:00,-4.301330350599559
2023-03-01 06:10:00,1.368518466123823
2023-03-01 06:11:00,9.464806996531564
2023-03-01 06:12:00,-4.794070442296588
2023-03-01 06:13:00,1.273541838897688
2023-03-01 06:14:00,9.864417925451907
2023-03-01 06:15:00,6.1996375904568986
2023-03-01 06:16:00,0.7251061963976362
2023-03-01 06:17:00,1.3182948671414874
2023-03-01 06:18:00,7.128501669054415
2023-03-01 06:19:00,2.8291697639753313
2023-03-01 06:20:00,-4.426494888255324
2023-03-01 06:21:00,7.557287621053316
2023-03-01 06:22:00,8.599877212988265
2023-03-01 06:23:00,8.731707167799899
2023-03-01 06:24:00,4.770958016167114
2023-03-01 06:25:00,9.939460720710981
2023-03-01 06:26:00,-1.8566393636602219
2023-03-01 06:27:00,8.846130322568913
2023-03-01 06:28:00,2.8587164845019686
2023-03-01 06:29:00,1.958445435749832
2023-03-01 06:30:00,2.9624171879060803
2023-03-01 06:31:00,4.680740141819944
2023-03-01 06:32:00,7.590592569898551
2023-03-01 06:33:00,-0.6860881752618075
2023-03-01 06:34:00,5.245915881117465
2023-03-01 06:35:00,7.760626370926451
2023-03-01 06:36:00,-4.999052721439872
2023-03-01 06:37:00,-3.8322943209937805
2023-03-01 06:38:00,3.8957112328058443
2023-03-01 06:39:00,1.570613532766191
2023-03-01 06:40:00,-4.770844066231353
2023-03-01 06:41:00,5.802780081874102
2023-03-01 06:42:00,-3.222994175478857
2023-03-01 06:43:00,2.039946513449962
2023-03-01 06:44:00,0.8827406403225506
2023-03-01 06:45:00,3.953990984874828
2023-03-01 06:46:00,9.35488119876382
2023-03-01 06:47:00,-4.018522455662498
2023-03-01 06:48:00,5.8267004311011465
2023-03-01 06:49:00,-3.3867681506141962
2023-03-01 06:50:00,8.516050698321623
2023-03-01 06:51:00,6.62879218433703
2023-03-01 06:52:00,1.1912632749291499
2023-03-01 06:53:00,-2.5141106213074567
2023-03-01 06:54:00,6.1258843069607245
2023-03-01 06:55:00,-0.20121710250132008
2023-03-01 06:56:00,1.4634551801524829
2023-03-01 06:57:00,5.393705811647971
2023-03-01 06:58:00,-3.6052543038737577
2023-03-01 06:59:00,-3.785383771785909
2023-03-01 07:00:00,3.2307963269547493
2023-03-01 07:01:00,7.34554056457624
2023-03-01 07:02:00,-0.9444213275187954
2023-03-01 07:03:00,3.1039108147144034
2023-03-01 07:04:00,0.7228469880727939
2023-03-01 07:05:00,-1.4527757839340905
2023-03-01 07:06:00,7.508389146034579
2023-03-01 07:07:00,6.78324628835497
2023-03-01 07:08:00,-1.1542261156455247
2023-03-01 07:09:00,-2.2458013778336645
2023-03-01 07:10:00,0.6883822943316895
2023-03-01 07:11:00,1.002125262422446
2023-03-01 07:12:00,9.157128983777081
2023-03-01 07:13:00,-1.820199328954236
2023-03-01 07:14:00,3.781282387131119
2023-03-01 07:15:00,5.980890870721764
2023-03-01 07:16:00,2.8481202771386602
2023-03-01 07:17:00,7.512071886207767
2023-03-01 07:18:00,-1.8878581658489457
2023-03-01 07:19:00,-2.3927583521849827
2023-03-01 07:20:00,0.5194458307002012
2023-03-01 07:21:00,-2.373189221251249
2023-03-01 07:22:00,6.5680103898608735
2023-03-01 07:23:00,1.28839609646215
2023-03-01 07:24:00,6.264124721521759
2023-03-01 07:25:00,5.46741178298101
2023-03-01 07:26:00,-2.192488577828031
2023-03-01 07:27:00,8.123606533176156
2023-03-01 07:28:00,4.271055923313792
2023-03-01 07:29:00,7.432094497914871
2023-03-01 07:30:00,-1.2791867011705307
2023-03-01 07:31:00,5.289877371892013
2023-03-01 07:32:00,1.7354712309717115
2023-03-01 07:33:00,8.453118958287806
2023-03-01 07:34:00,3.2432186307738373
2023-03-01 07:35:00,3.172437079113678
2023-03-01 07:36:00,-4.828363601239593
2023-03-01 07:37:00,8.355924771944295
2023-03-01 07:38:00,3.0564616332979355
2023-03-01 07:39:00,1.4724706999790573
2023-03-01 07:40:00,5.572840239227844
2023-03-01 07:41:00,4.486485966830296
2023-03-01 07:42:00,9.878325570533134
2023-03-01 07:43:00,-3.8969211708093114
2023-03-01 07:44:00,1.006017599410284
2023-03-01 07:45:00,-1.6799373846422756
2023-03-01 07:46:00,2.9185415085542328
2023-03-01 07:47:00,4.6941855906424514
2023-03-01 07:48:00,2.727902104891669
2023-03-01 07:49:00,0.8010949216819672
2023-03-01 07:50:00,7.752529075533879
2023-03-01 07:51:00,3.930846391711217
2023-03-01 07:52:00,9.85344461696023
2023-03-01 07:53:00,-0.015021889928808818
2023-03-01 07:54:00,0.37264817670161143
2023-03-01 07:55:00,3.7343167856971977
2023-03-01 07:56:00,8.694064016853469
2023-03-01 07:57:00,4.005811248388232
2023-03-01 07:58:00,0.022831767910335365
2023-03-01 07:59:00,-3.439822924558439
2023-03-01 08:00:00,4.702127397063631
2023-03-01 08:01:00,9.725251680705346
2023-03-01 08:02:00,5.27610049035578
2023-03-01 08:03:00,5.217440214853998
2023-03-01 08:04:00,5.084714630970474
2023-03-01 08:05:00,1.8430990654947603
2023-03-01 08:06:00,6.88490585508946
2023-03-01 08:07:00,1.3098691425106583
2023-03-01 08:08:00,9.242730749908636
2023-03-01 08:09:00,3.2550379649034795
2023-03-01 08:10:00,2.8016646903011013
2023-03-01 08:11:00,7.097920670049215
2023-03-01 08:12:00,5.878441981814879
2023-03-01 08:13:00,9.759665721344867
2023-03-01 08:14:00,9.473827519256297
2023-03-01 08:15:00,-0.7929331049668873
2023-03-01 08:16:00,5.24102071908497
2023-03-01 08:17:00,4.740228802441894
2023-03-01 08:18:00,-0.7518405665920804
2023-03-01 08:19:00,1.1446759747397532
2023-03-01 08:20:00,6.008972510804989
2023-03-01 08:21:00,1.8175122422732857
2023-03-01 08:22:00,4.700197940027584
2023-03-01 08:23:00,3.4033630395226773
2023-03-01 08:24:00,-0.30837831344615196
2023-03-01 08:25:00,1.0153233275917568
2023-03-01 08:26:00,-2.3298549033048506
2023-03-01 08:27:00,-0.5582190562248188
2023-03-01 08:28:00,5.68759374775154
2023-03-01 08:29:00,1.236532418368987
2023-03-01 08:30:00,-0.7432364638717646
2023-03-01 08:31:00,7.947139477908678
2023-03-01 08:32:00,4.131778896674044
2023-03-01 08:33:00,7.725906600743535
2023-03-01 08:34:00,1.5548853078087497
2023-03-01 08:35:00,-0.4422655888879099
2023-03-01 08:36:00,1.3006935753676894
2023-03-01 08:37:00,0.3702156372623797
2023-03-01 08:38:00,1.042305375027527
2023-03-01 08:39:00,8.020803126156089
2023-03-01 08:40:00,2.3297576328220977
2023-03-01 08:41:00,3.4951392032128794
2023-03-01 08:42:00,-2.5867499920621273
2023-03-01 08:43:00,-4.555388176308321
2023-03-01 08:44:00,4.050790610168326
2023-03-01 08:45:00,9.386769854971309
2023-03-01 08:46:00,7.362626843736406
2023-03-01 08:47:00,9.767490242839324
2023-03-01 08:48:00,-4.2899796821479725
2023-03-01 08:49:00,1.5658995734783963
2023-03-01 08:50:00,-4.546117649136005
2023-03-01 08:51:00,2.4333768464510284
2023-03-01 08:52:00,8.877882009150301
2023-03-01 08:53:00,2.5018707773311712
2023-03-01 08:54:00,-1.781901324311879
2023-03-01 08:55:00,4.152662541051603
2023-03-01 08:56:00,2.63646420898851
2023-03-01 08:57:00,-4.006178610312004
2023-03-01 08:58:00,-0.1512463735109657
2023-03-01 08:59:00,5.12835597489722
2023-03-01 09:00:00,4.702949839716691
2023-03-01 09:01:00,-3.248303144504565
2023-03-01 09:02:00,6.985583565579912
2023-03-01 09:03:00,-3.2367192491577335
2023-03-01 09:04:00,0.38754443984516307
2023-03-01 09:05:00,1.3956117957377039
2023-03-01 09:06:00,8.776767621066492
2023-03-01 09:07:00,6.513267868605915
2023-03-01 09:08:00,-2.46048126846726
2023-03-01 09:09:00,0.9005692343161993
2023-03-01 09:10:00,-0.9125416884292212
2023-03-01 09:11:00,-1.6529203125029963
2023-03-01 09:12:00,-2.1962647053226654
2023-03-01 09:13:00,9.949499085831405
2023-03-01 09:14:00,-3.8774967959511457
2023-03-01 09:15:00,3.51059251565224
2023-03-01 09:16:00,1.0071951855778414
2023-03-01 09:17:00,-0.4905862296461718
2023-03-01 09:18:00,-4.300102145166464
2023-03-01 09:19:00,2.484202333925949
2023-03-01 09:20:00,8.516891892176464
2023-03-01 09:21:00,3.5287161286675968
2023-03-01 09:22:00,4.682885505030557
2023-03-01 09:23:00,3.1958965768635874
2023-03-01 09:24:00,4.4255267219188426
2023-03-01 09:25:00,-3.4076901018987615
2023-03-01 09:26:00,-3.2905112000175034
2023-03-01 09:27:00,7.430669019171999
2023-03-01 09:28:00,-3.9741769047528566
2023-03-01 09:29:00,-2.729345732131444
2023-03-01 09:30:00,-4.895878858032131
2023-03-01 09:31:00,7.852148707725977
2023-03-01 09:32:00,8.209661096751548
2023-03-01 09:33:00,3.9674044753298237
2023-03-01 09:34:00,1.6798445951613257
2023-03-01 09:35:00,3.7345358437010887
2023-03-01 09:36:00,0.5710448205681011
2023-03-01 09:37:00,1.8827687445000265
2023-03-01 09:38:00,0.8052677911068526
2023-03-01 09:39:00,5.247013398806937
2023-03-01 09:40:00,9.158458619424852
2023-03-01 09:41:00,-4.2379331121922545
2023-03-01 09:42:00,9.603497161403865
2023-03-01 09:43:00,0.48047364992189134
2023-03-01 09:44:00,-2.877607779964074
2023-03-01 09:45:00,5.27952192204412
2023-03-01 09:46:00,-1.8779489321139273
2023-03-01 09:47:00,6.201709020051357
2023-03-01 09:48:00,0.37071567700251684
2023-03-01 09:49:00,4.38714270230742
2023-03-01 09:50:00,5.880792829552393
2023-03-01 09:51:00,-2.749153268681503
2023-03-01 09:52:00,-2.6034579516370644
2023-03-01 09:53:00,9.020167713478608
2023-03-01 09:54:00,-4.460111478826378
2023-03-01 09:55:00,-2.1964062468038277
2023-03-01 09:56:00,-4.851815401780567
2023-03-01 09:57:00,-4.0093392758436615
2023-03-01 09:58:00,-3.90278118607346
2023-03-01 09:59:00,8.269432888417743
2023-03-01 10:00:00,8.205931757233929
2023-03-01 10:01:00,-4.917286448532445
2023-03-01 10:02:00,6.6997294634075875
2023-03-01 10:03:00,1.898949797969732
2023-03-01 10:04:00,8.58243894569286
2023-03-01 10:05:00,-1.5716016665189532
2023-03-01 10:06:00,-2.3494321122502604
2023-03-01 10:07:00,-3.7965946694243993
2023-03-01 10:08:00,9.374112118678672
2023-03-01 10:09:00,0.9649847439728889
2023-03-01 10:10:00,-4.369382451958126
2023-03-01 10:11:00,-2.654731761738331
2023-03-01 10:12:00,0.5017188071545453
2023-03-01 10:13:00,7.828670782471631
2023-03-01 10:14:00,-3.6008334507781505
2023-03-01 10:15:00,-3.9839705354622024
2023-03-01 10:16:00,5.099840281048991
2023-03-01 10:17:00,-4.2225116662695195
2023-03-01 10:18:00,9.043449354508855
2023-03-01 10:19:00,5.816663393857061
2023-03-01 10:20:00,-2.387752362100097
2023-03-01 10:21:00,-2.8407154288049066
2023-03-01 10:22:00,-4.69786999347068
2023-03-01 10:23:00,-3.2454883111702193
2023-03-01 10:24:00,7.553505192255386
2023-03-01 10:25:00,4.384779359471173
2023-03-01 10:26:00,1.4571318481633284
2023-03-01 10:27:00,-3.288150708465261
2023-03-01 10:28:00,6.168821556643195
2023-03-01 10:29:00,1.3428110670300732
2023-03-01 10:30:00,-4.673028088875516
2023-03-01 10:31:00,-4.440534612915089
2023-03-01 10:32:00,-0.8522645580913162
2023-03-01 10:33:00,2.258232673726419
2023-03-01 10:34:00,2.4197165351877556
2023-03-01 10:35:00,0.050224432762311366
2023-03-01 10:36:00,1.3966461395651342
2023-03-01 10:37:00,5.765548101098343
2023-03-01 10:38:00,-4.732572553116424
2023-03-01 10:39:00,7.987674511897238
2023-03-01 10:40:00,-1.9154130501607232
2023-03-01 10:41:00,3.546881297163077
